CoreName,Latitude,Longitude,WaterDepth,ProxyValue,ProxyType,SSTLower2s,SSTMedian,SSTUpper2s,Species,Cleaning,Reference
W8909A-57GC,41.583,-130.617,3330,0.293,uk,4.379377247,7.111267816,9.837837074,,NaN,https://doi.org/10.1594/PANGAEA.103070
knr159-jpc26,26.374,-92.027,1995,3.334666681,mg,19.0907,22.9076,26.6553,ruber,0,https://doi.org/10.1016/j.gca.2015.08.003
rc24-08gc,-1.3366,-11.9,3882,2.622857128,mg,18.8785,22.6333,26.394,ruber,1,https://doi.org/10.1038/NGEO1961
rc24-11g,-2.18,-11.25,3445,2.5,mg,17.4962,21.3062,25.1305,ruber,1,https://doi.org/10.1038/NGEO1961
vm25-59,1.367,-33.483,3824,2.623999977,mg,18.6206,22.3986,26.2153,ruber,1,https://doi.org/10.1038/ngeo1961
vm30-40,-0.2,-23.15,3706,2.488571439,mg,17.3465,21.0591,24.829,ruber,1,https://doi.org/10.1038/ngeo1961
m78_1_235-1,11.608833,-60.964333,852,3.243576903,mg,21.0411,24.8203,28.5283,ruber,1,https://doi.org/10.1016/j.gloplacha.2017.11.008
me0005a-43jc,7.85583,-83.60833,1368,3.245882343,mg,21.2565,24.9901,28.7685,ruber,0,https://doi.org/10.1029/2005PA001208
odp_162-980,55.484933,-14.702267,2180,0.602874997,mg,-2.09234,1.13073,5.45951,pachy,1,https://doi.org/10.1016/j.quascirev.2010.08.013
md95-2043,36.1433,-2.621167,1841,2.340099978,mg,8.93579,13.5196,18.3076,bulloides,0,https://doi.org/10.1029/1999PA900044
knr140-51ggc,32.783333,-76.283333,1790,3.920000076,mg,23.2398,27.045,30.7913,ruber,1,https://doi.org/10.1130/G25080A.1
knr159-5-36ggc,-27.52666667,-45.53333333,1268,3.244000006,mg,20.8657,24.6513,28.3874,ruber,1,https://doi.org/10.1130/G25080A
md02-2594,-34.71,17.338,2240,2.084363656,mg,14.7152,18.4879,22.2174,ruber,1,https://doi.org/10.1002/2014PA002698
md98-2161,-5.21,117.48,1185,3.583733625,mg,23.4491,27.28,31.0145,ruber,1,https://doi.org/10.1038/s41598-018-24055-1
md98-2178,3.62,118.7,1984,3.472621596,mg,23.5945,27.3279,31.1075,ruber,1,https://doi.org/10.1038/s41598-018-24055-1
odp_175-1084b,-25.51389,13.02778,1992,1.611882357,mg,4.68842,9.33754,14.1243,bulloides,0,https://doi.org/10.1029/2004PA001049
en32-pc6,26.946,-91.35,2280,3.182818174,mg,18.6129,22.387,26.1612,ruber,0,https://doi.org/10.1130/G20604.1
sk168-gc1,11.707716,94.49343,2064,3.751959991,mg,26.8907,29.8591,32.7407,sacculifer,1,https://doi.org/10.1016/j.quascirev.2016.02.012
geob10069-3,-9.00991,120.01528,1250,3.487500017,mg,22.7216,26.4258,30.1535,ruber,1,https://doi.org/10.1016/j.epsl.2013.11.032
mv1014-08jc,6.23397,-86.04355,1993,2.883282979,mg,20.7221,24.574,28.3957,ruber,1,https://doi.org/10.1016/j.epsl.2015.11.050
mv1014-17jc,-0.18053,-85.86673,2868,2.311311642,mg,17.6056,21.3695,25.1272,ruber,1,https://doi.org/10.1016/j.epsl.2015.11.050
wind28k,-10.153833,51.012819,4157,3.009999951,mg,20.5966,24.3476,28.1109,ruber,0,https://doi.org/10.1029/2006GL027097
vm21-30,-1.217,-89.683,617,2.603999996,mg,18.3945,22.1946,25.9036,ruber,1,https://doi.org/10.1029/2012PA002378
vm21-30,-1.217,-89.683,617,2.642250001,mg,20.9097,23.8155,26.7472,sacculifer,1,https://doi.org/10.1126/science.1072376
pl07-39pc,10.7,-65.94167,790,3.304541647,mg,20.4969,24.3449,28.1097,ruber,1,https://doi.org/10.1126/science.1088470
tr163-22,0.515,-92.398,2830,2.112476213,mg,16.5357,20.3865,24.1798,ruber,1,https://doi.org/10.1016/j.quascirev.2005.11.010
md02-2529,8.2055,-84.122,1619,3.029999971,mg,21.9398,25.707,29.5177,ruber,1,https://doi.org/10.1038/nature05578
md98-2165,-9.65,118.4,2100,3.467157866,mg,21.6397,25.421,29.1547,ruber,0,https://doi.org/10.1029/2006GC001514
geob10029-4,-1.4945,100.128,964,3.859166692,mg,22.5917,26.4124,30.2381,ruber,0,https://doi.org/10.1016/j.epsl.2010.01.024
geob10038-4,-5.9375,103.346,1891,3.588750005,mg,21.8968,25.6826,29.4108,ruber,0,https://doi.org/10.1016/j.epsl.2010.01.024
so189-039kl,-0.79,99.9085,517,3.9773077,mg,22.505,26.2006,29.943,ruber,0,https://doi.org/10.1038/nature13196
so189-119kl,3.516666667,96.31666667,808,4.143333329,mg,23.5885,27.3844,31.1834,ruber,0,https://doi.org/10.1038/nature13196
odp_184-1145,19.584,117.631,3176,2.515555594,mg,19.8468,23.6528,27.4191,ruber,1,https://doi.org/10.1130/G21867.1
md97-2120,-45.534,174.9308,1210,1.231499982,mg,1.19806,5.83314,10.6626,bulloides,0,https://doi.org/10.1126/science.1084451
erdc-092bx,-2.225,156.998,1598,3.186656952,mg,23.4115,26.2757,29.2211,sacculifer,1,https://doi.org/10.1126/science.1080796
md01-2461,51.7483,-12.915,1153,1.61432727,mg,4.27485,8.91682,13.7039,bulloides,0,https://doi.org/10.1029/2008PA001631
md01-2461,51.7483,-12.915,1153,0.74810909,mg,-1.63126,2.17363,6.55721,pachy,0,https://doi.org/10.1029/2008PA001631
lv29-114-3,49.375667,152.877933,1762,0.865714278,mg,3.98284,8.32915,12.5501,pachy,0,https://doi.org/10.1002/palo.20014
so201-2-101,58.875333,170.690833,630,0.748000002,mg,2.75767,7.03201,11.4032,pachy,0,https://doi.org/10.1002/palo.20014
so201-2-12,53.99266,162.37583,2173,1.050999999,mg,6.84347,11.1866,15.5653,pachy,0,https://doi.org/10.1002/palo.20014
so201-2-85,57.505,170.413167,975,0.963999987,mg,6.67655,11.0694,15.4272,pachy,0,https://doi.org/10.1002/palo.20014
geob12610-2,-4.816667,39.423667,399,3.999285732,mg,21.1618,24.917,28.679,ruber,0,https://doi.org/10.1002/jqs.2767
geob12615-4,-7.1383,39.8408,446,3.842500031,mg,20.5702,24.3082,28.1239,ruber,0,https://doi.org/10.5194/cp-10-293-2014
md97-2141,8.8,121.3,3633,3.523769238,mg,23.5152,27.3021,31.1206,ruber,0,https://doi.org/10.1029/2002GL016612
sk157-4,2.6667,78,3500,3.630000012,mg,24.5709,28.3283,32.1879,ruber,1,https://doi.org/10.1029/2005GL024093
sk237-gc04,10.9775,74.9993,1245,3.586129035,mg,23.4551,27.2568,31.0164,ruber,1,https://doi.org/10.1016/j.epsl.2013.05.022
odp_165-999a,12.744,-78.7393,2828,3.393799973,mg,21.3303,25.053,28.8531,ruber,1,https://doi.org/10.1038/nature02346
vm28-122,11.933,-78.683,3623,3.339999967,mg,21.0914,24.8271,28.6384,ruber,1,https://doi.org/10.1038/nature02346
knr166-jpc26,24.3267,-83.2524,546,3.377903261,mg,20.4984,24.2801,28.0261,ruber,1,https://doi.org/10.1029/2011PA002157
vm12-107,11.33,-66.63,1079,2.694142853,mg,17.2047,20.933,24.706,ruber,1,https://doi.org/10.1073/pnas.1207806109
fan17,4.81,4.45,1178,2.776666668,mg,19.2597,22.984,26.7767,ruber,1,https://doi.org/10.1038/s41598-017-15637-6
odp_167-1017e,34.535,-121.107,955,1.470235359,mg,7.80392,12.4116,17.1207,bulloides,1,https://doi.org/10.1029/2011PA002238
md01-2390,6.6353,113.409,1545,3.478660709,mg,21.7101,25.4159,29.244,ruber,0,https://doi.org/10.1016/j.quascirev.2007.12.003
md98-2170,-10.59,125.39,832,4.125999975,mg,23.0618,26.864,30.6563,ruber,0,https://doi.org/10.1126/science.1143791
md98-2176,-5.00306,133.4447,2382,4.016875014,mg,24.6949,28.4665,32.1706,ruber,0,https://doi.org/10.1126/science.1143791
md98-2181,6.3,125.82,2114,3.965564528,mg,23.7426,27.4749,31.2191,ruber,0,https://doi.org/10.1126/science.1143791
rapid-15-4p,62.293,-17.134,2133,1.947000027,mg,7.65362,12.2902,17.0303,bulloides,0,https://doi.org/10.1016/j.gloplacha.2010.06.003
rapid-15-4p,62.293,-17.134,2133,0.754416664,mg,-1.26375,2.80429,7.16141,pachy,0,https://doi.org/10.1016/j.gloplacha.2010.06.003
p178-15p,11.955,44.3,869,4.485000134,mg,24.346,28.039,31.8017,ruber,1,https://doi.org/10.1038/ngeo2603
md98-2162,-4.7,117.9,1855,3.781923092,mg,23.0948,26.8591,30.6526,ruber,0,https://doi.org/10.1038/nature01297
odp_184-1144,20.05298,117.4188,2037,2.946874961,mg,21.0523,23.9251,26.8024,sacculifer,0,https://doi.org/10.1016/j.palaeo.2007.03.005
geob4905-4,2.5,9.384,1328,3.339999998,mg,23.4239,27.266,31.1514,ruber,1,https://doi.org/10.1130/G21874.1
geob3911-3,-4.613333333,-36.63666667,828,3.444444444,mg,21.1936,25.0573,28.8371,ruber,1,https://doi.org/10.1016/j.epsl.2005.11.012
md03-2707,2.50194,9.39472,1295,3.070606058,mg,22.178,26.0059,29.8624,ruber,1,https://doi.org/10.1126/science.1140461
md01-2378,-13.0825,121.788,1783,3.677931054,mg,24.4531,28.1955,31.8835,ruber,1,https://doi.org/10.1016/j.epsl.2008.06.029
md02-2575,29.0017,-87.1188,847,2.953961547,mg,17.5087,21.3085,25.105,ruber,0,https://doi.org/10.1038/ngeo277Dirk
BOFS10K,54.667,-20.654,2761,0.93,mg,1.93744,6.27606,10.5886,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
BOFS14K,58.629,-19.435,1756,0.92,mg,1.25642,5.53598,9.86389,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
BOFS17K,58.001,-16.501,1150,1.16,mg,4.33233,8.66522,13.0578,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
BOFS31K,18.9979,-20.1621,3300,2.44,mg,17.0511,20.7956,24.5693,ruber,1,http://dx.doi.org/10.1038/35013033
BOFS5K,50.688,-21.864,3547,0.87,mg,1.26871,5.5626,9.9008,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
BOFS7K,51.753,-22.539,2429,0.91,mg,1.2977,5.63243,9.89283,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
BOFS8K,52.503,-22.062,4045,0.81,mg,0.596869,4.98697,9.30403,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
CP6001-4PC,14.917,-71.833,3645,3.193333333,mg,23.0273,25.9544,28.858,sacculifer,1,https://doi.org/10.1029/97PA03147
E11-2,-56.07,-115.083,3094,0.513,mg,-2.14915,1.04076,5.23883,pachy,1,https://doi.org/10.1016/S0012-821X(99)00116-8
EN066-17GGC,5.367,-21.083,3050,3.065,mg,22.1196,25.0475,27.9841,sacculifer,1,https://doi.org/10.1029/97PA03147
ENAM9409,60.34,-9.43,1286,0.89,mg,0.555586,4.81383,9.17962,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
GeoB1105-4,-1.665,-12.42833,3225,2.715,mg,18.44,21.3609,24.2575,sacculifer,0,https://doi.org/10.1029/1999PA000370
GIK13289-2,18.073167,-18.009167,2485,2.822,mg,17.0439,20.6955,24.4891,ruber,0,https://doi.org/10.1038/ngeo411
GIK13289-2,18.073167,-18.009167,2485,2.424,mg,10.4125,15.0595,19.8839,bulloides,0,https://doi.org/10.1038/ngeo411
GIK15612-2,44.36,-26.5433,3050,2.044,mg,12.743,16.5633,20.2867,ruber,0,https://doi.org/10.1038/ngeo411
GIK15612-2,44.36,-26.5433,3050,1.926,mg,7.70307,12.3463,17.0611,bulloides,0,https://doi.org/10.1038/ngeo411
GIK15637-1,27.005,-18.987,3849,2.235,mg,14.4874,18.3054,22.036,ruber,0,https://doi.org/10.1038/ngeo411
GIK15637-1,27.005,-18.987,3849,2.26,mg,10.3918,15.042,19.7169,bulloides,0,https://doi.org/10.1038/ngeo411
GIK16772-2,-1.35,-11.962,3912,3.488,mg,21.397,25.1424,28.8861,ruber,0,https://doi.org/10.1038/ngeo411
GIK16867-2,-2.202,5.102,3891,3.047,mg,19.8701,23.7015,27.4553,ruber,0,https://doi.org/10.1038/ngeo411
GIK17927-1,17.25,119.45,2804,3.35,mg,24.1521,27.9281,31.7206,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK17950-2,16.093,112.9,1868,2.985,mg,21.3155,25.0675,28.8537,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK17954-3,14.795,111.525,1515,3.0675,mg,21.4291,25.2711,29.1383,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK17957-2,10.898,115.305,2195,3.98,mg,25.8563,29.6474,33.4049,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK18459-3,-8.5,128.167,1744,3.64,mg,23.6747,27.4698,31.1746,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK18460-3,-8.79,128.641,1875,3.35,mg,21.9225,25.7449,29.5036,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK18462-3,-9.09,129.237,1421,3.62,mg,23.1961,26.9236,30.6486,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK18473-2,-11.518,122.417,2468,4.3,mg,26.7323,30.522,34.2896,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK18475-3,-11.033,121.701,1774,3.65,mg,24.3053,28.1048,31.8707,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK18476-2,-10.95,120.993,986,3.59,mg,23.0164,26.7629,30.5601,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK18477-4,-10.833,120.667,1478,3.687,mg,23.6087,27.4476,31.1726,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK18500-3,-14.981,120.698,1167,4,mg,25.0257,28.7763,32.5841,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK18506-2,-15.311,119.501,2410,3.44,mg,23.451,27.2606,31.0667,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK18507-3,-13.85,120,2450,3.42,mg,23.2694,27.0312,30.8108,ruber,1,http://dx.doi.org/10.1029/2010PA001934
GIK23357-4,70.955,-5.527,1735,1.29,mg,6.41353,10.7074,15.0968,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM100-7,61.667,-4.717,1125,0.83,mg,-0.343258,3.84887,8.18419,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM52-43,64.25,0.733,2781,0.81,mg,0.555462,4.79113,9.16442,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM71-12,68.433,-13.867,1547,0.96,mg,2.09933,6.34525,10.7532,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM71-15,69.998,-17.433,1547,0.71,mg,-1.70794,2.11971,6.43894,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM71-19,69.483,-9.51,2210,1.22,mg,5.82482,10.1812,14.5098,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM79-26,66.9,-5.933,3312,1.05,mg,4.64655,8.96925,13.3231,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM80-30,71.783,1.6,2821,0.88,mg,1.50053,5.85475,10.202,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM80-42,72.25,-9.233,2416,0.9,mg,1.70541,5.99872,10.3475,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM80-60,68.9,-11.85,1869,1.11,mg,4.36411,8.66851,12.9401,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM94-13,71.633,-1.633,1946,0.98,mg,2.51631,6.77665,11.141,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM94-18,74.5,5.683,2469,0.96,mg,2.44044,6.71194,11.0797,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM94-25,75.6,1.3,2469,0.95,mg,2.35628,6.68497,11.0265,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
HM94-34,73.767,-2.533,3004,0.79,mg,0.0737613,4.3513,8.71631,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
IOE-105KK,11.26666667,53.54166667,3535,3.76,mg,24.7201,28.4994,32.2679,ruber,1,http://dx.doi.org/10.1029/2005PA001162
IOE-114K,8.008333333,51.21333333,3843,3.12,mg,22.6873,26.4243,30.1976,ruber,1,http://dx.doi.org/10.1029/2005PA001162
IOE-143KK,1.25,44.78333333,1522,3.27,mg,21.1686,24.9189,28.646,ruber,1,http://dx.doi.org/10.1029/2005PA001162
KF09,37.111,-32.2868,2655,2.431,mg,14.8824,18.6449,22.4333,ruber,0,https://doi.org/10.1038/ngeo411
KF09,37.111,-32.2868,2655,2.326,mg,9.94953,14.5689,19.2851,bulloides,0,https://doi.org/10.1038/ngeo411
KF13,37.5783,-31.842,2690,2.326,mg,14.1986,17.9899,21.7826,ruber,0,https://doi.org/10.1038/ngeo411
KF13,37.5783,-31.842,2690,2.186,mg,9.07537,13.7006,18.3749,bulloides,0,https://doi.org/10.1038/ngeo411
MD95-2010,66.684,4.566,1226,0.73,mg,-1.6237,2.13414,6.47329,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
MD95-2011,66.97,7.639,1048,0.8,mg,-0.825786,3.4489,7.78769,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
MD99-2284,62.375,-0.98,1500,0.74,mg,-1.5123,2.36776,6.62907,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
MD99-2289,64.656,4.21,1262,0.72,mg,-1.75884,1.9934,6.26514,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
MD99-2304,77.621,9.948,1348,0.74,mg,-1.57311,2.37399,6.63326,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
NEAP-08K,59.79,-23.902,2360,0.94,mg,1.83799,6.16508,10.5334,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
NEAP-08K,59.79,-23.902,2360,1.91,mg,7.56237,12.2268,17.0004,bulloides,0,https://doi.org/10.1126/science.1072815
ODP 806,0.3185,159.361,2520,3.13,mg,22.0137,25.7513,29.5375,ruber,1,https://doi.org/10.1126/science.289.5485.1719
ODP 883,51.1985,167.768567,2398,0.88,mg,3.9336,8.18946,12.5378,pachy,0,https://doi.org/10.1038/ngeo411
ODP 1146,19.45,116.27,2092,2.93,mg,21.1935,25.0296,28.7545,ruber,1,http://dx.doi.org/10.1029/2010PA001934
ODP 1242,7.855867,-83.606967,1364,3.33,mg,23.3094,27.104,30.863,ruber,1,https://doi.org/10.1029/2005PA001208
PS2184-2,87.611,148.14,1640,0.85,mg,1.41781,5.63826,9.99689,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
RC11-120,-43.517,79.867,3193,1.1,mg,2.26605,6.95058,11.5858,bulloides,1,https://doi.org/10.1016/S0012-821X(99)00116-8
SO28-11KL,5.39,60.252,3859,3.32,mg,23.6295,27.4521,31.2837,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO28-18KL,1.9,67.342,3035,3.28,mg,21.9811,25.7637,29.471,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO28-5KL,6.6633,61.1333,3335,3.05,mg,21.713,25.5346,29.2644,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO42-15KL,14.880333,64.7465,3920,3.32,mg,23.4689,27.2539,31.0611,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO42-26KL,15.515,68.76,3776,2.76,mg,20.7335,24.5847,28.3329,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO42-36KL,17.075,69.045,2055,3.69,mg,23.8942,27.6737,31.4826,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO42-51KL,20.9653,65.559,2644,3.11,mg,21.0484,24.8491,28.654,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO42-64KL,19.077,64.6835,3281,3.21,mg,22.3684,26.1696,29.9787,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO42-70KL,17.5115,61.697,3810,3.63,mg,24.4521,28.3214,32.1192,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO42-74KL,14.321,57.347,3212,3.02,mg,20.901,24.7084,28.4702,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO42-82KL,12.684833,58.677,4416,3.09,mg,23.0885,26.9299,30.6897,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO42-87KL,10.502,57.737,3773,3,mg,21.9641,25.8013,29.6253,ruber,1,http://dx.doi.org/10.1029/2005PA001162
SO82_4-1,59.096,-30.479,1503,0.89,mg,0.705056,4.95726,9.25337,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
SU90-32,61.783,-22.428,1725,0.8,mg,-0.707062,3.50662,7.81837,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
TN47-6GGC,17.382,58.795,3652,2.86,mg,20.1519,23.8582,27.6377,ruber,1,http://dx.doi.org/10.1029/2005PA001162
TT9108-1GC,11.664,-79.592,2540,3.26,mg,22.3557,25.2793,28.1773,sacculifer,1,https://doi.org/10.1029/97PA03147
V23-81,54.25,-16.83,2393,0.95,mg,1.94375,6.22502,10.6744,pachy,0,https://doi.org/10.1016/j.quascirev.2004.05.011
knr159-jpc26,26.374,-92.027,1995,-0.919499994,delo,24.09125302,27.9467198,31.98109584,ruber,NaN,https://doi.org/10.1016/j.gca.2015.08.003
rc24-08gc,-1.3366,-11.9,3882,-0.005,delo,20.51646746,24.22268895,28.33597815,ruber,NaN,https://doi.org/10.1038/NGEO1961
rc24-11g,-2.18,-11.25,3445,-0.116666666,delo,20.93589261,24.68464287,28.44289748,ruber,NaN,https://doi.org/10.1038/NGEO1961
vm25-59,1.367,-33.483,3824,-0.780000007,delo,24.14334305,27.60309455,31.55267079,ruber,NaN,https://doi.org/10.1038/ngeo1961
vm30-40,-0.2,-23.15,3706,0.080000002,delo,20.09423986,23.96402867,27.71043624,ruber,NaN,https://doi.org/10.1038/ngeo1961
geob3104-1,-3.666667,-37.716667,767,0.126923076,delo,20.17148765,24.30300266,28.37235701,sacculifer,NaN,https://doi.org/10.1006/qres.1998.1992
geob3104-1,-3.666667,-37.716667,767,-0.309999999,delo,21.84303748,25.8100898,29.62821731,ruber,NaN,https://doi.org/10.1006/qres.1998.1992
geob3202-1,-21.616667,-39.978333,1090,0.451999998,delo,20.1984707,24.51028423,28.66893481,sacculifer,NaN,https://doi.org/10.1006/qres.1998.1992
geob3202-1,-21.616667,-39.978333,1090,0.114000002,delo,21.54973144,25.46859788,29.49132643,ruber,NaN,https://doi.org/10.1006/qres.1998.1992
m78_1_235-1,11.608833,-60.964333,852,-0.002851853,delo,19.93363936,23.61285372,27.44177027,ruber,NaN,https://doi.org/10.1016/j.gloplacha.2017.11.008
su81-18,37.767,-10.183,3155,2.266666651,delo,10.31822536,14.98923503,19.5021253,bulloides,NaN,https://doi.org/10.1126/science.289.5483.1321
me0005a-43jc,7.85583,-83.60833,1368,-0.814736834,delo,19.86213673,23.53218134,27.54426116,ruber,NaN,https://doi.org/10.1029/2005PA001208
odp_162-980,55.484933,-14.702267,2180,4.147269157,delo,1.92662734,5.358039417,8.951260396,pachy,NaN,https://doi.org/10.1016/j.quascirev.2010.08.013
odp_162-980,55.484933,-14.702267,2180,4.081639967,delo,-1.023330553,3.739585666,8.599649129,incompta,NaN,https://doi.org/10.1016/j.quascirev.2010.08.013
md95-2043,36.1433,-2.621167,1841,3.34333335,delo,6.054562112,10.64808387,14.83976609,bulloides,NaN,https://doi.org/10.1029/1999PA900044
bs79-33,38.26167,14.03,1282,3.651333348,delo,6.545647134,11.08088004,15.69038719,bulloides,NaN,https://doi.org/10.1029/2000PA000502
hly02-02-51jpc,54.5531,-168.6669,1467,3.820185277,delo,-2.192850418,0.405966867,3.99886623,pachy,NaN,https://doi.org/10.1029/2008PA001671
md03-2611,-36.73,136.55,2420,2.493800068,delo,7.404950194,11.94444174,16.32469931,bulloides,NaN,https://doi.org/10.1029/2007GL029937
md07-3128,-52.6595,-75.566167,1032,3.215945927,delo,1.83663881,5.165529045,8.911021436,pachy,NaN,https://doi.org/10.1029/2010PA002049
knr140-51ggc,32.783333,-76.283333,1790,0.177499998,delo,20.08975455,24.02981583,28.00255393,ruber,NaN,https://doi.org/10.1130/G25080A.1
knr159-5-36ggc,-27.52666667,-45.53333333,1268,0.507000008,delo,18.90719749,22.76042165,26.76949053,ruber,NaN,https://doi.org/10.1130/G25080A.1
pc-1,31.458333,128.413333,590,-0.331957447,delo,17.70607419,21.68878224,25.61206884,ruber,NaN,https://doi.org/10.1002/2014PA002733
rc11-83,-41.6,9.717,4718,2.541466649,delo,7.242676899,10.79387111,14.5010079,pachy,NaN,https://doi.org/10.1016/0012-821X(96)00083-0
rc11-83,-41.6,9.717,4718,3.242000004,delo,2.26915176,6.838198011,11.60674402,bulloides,NaN,https://doi.org/10.1016/0012-821X(96)00083-0
md95-2012,72.151,11.43433,2094,4.487419344,delo,-0.827579927,2.703398807,6.12660665,pachy,NaN,https://doi.org/10.2312/reports-ifg.1999.3
tr163-19,2.258333333,-90.95166667,2348,-0.637499988,delo,19.86225929,23.90938971,27.39721611,ruber,NaN,https://doi.org/10.1029/2009PA001781Spero
tr163-19,2.258333333,-90.95166667,2348,0.184999995,delo,15.85640878,19.67323638,23.70825004,sacculifer,NaN,https://doi.org/10.1029/2009PA001781Spero
na87-22,55.5,-14.583,2161,3.981304345,delo,2.462999316,6.13693416,9.605125923,pachy,NaN,https://doi.org/10.1038/358485a0
md02-2594,-34.71,17.338,2240,0.80909091,delo,15.86434252,19.64745502,23.58377003,ruber,NaN,https://doi.org/10.1002/2014PA002698
m25_4_kl-11,36.74583333,17.7175,3376,2.999999982,delo,10.6103258,14.57433167,18.6358062,ruber,NaN,https://doi.org/10.1016/S0031-0182(00)00053-5
m39008-3,36.38,-7.071667,577,1.938571419,delo,11.97715735,16.60536371,21.26921978,bulloides,NaN,https://doi.org/10.1029/2009GC002398
md95-2039,40.5785,-10.3485,3381,2.506190459,delo,8.529888638,13.25708863,17.51390987,bulloides,NaN,https://doi.org/10.1029/2009GC002398
md95-2040,40.581833,-9.861167,2465,2.499459473,delo,8.907130101,13.33729169,17.52800199,bulloides,NaN,https://doi.org/10.1029/2009GC002398
md95-2041,37.83333,-9.510833,1123,2.214230771,delo,10.58980623,15.23893648,19.67890171,bulloides,NaN,https://doi.org/10.1029/2009GC002398
md95-2041,37.83333,-9.510833,1123,1.799999987,delo,13.21046744,17.40272051,21.31613821,ruber,NaN,https://doi.org/10.1029/2009GC002398
md95-2041,37.83333,-9.510833,1123,2.275000016,delo,10.27673394,14.98486436,20.12617406,incompta,NaN,https://doi.org/10.1029/2009GC002398
md95-2042,37.799833,-10.1665,3146,2.165897415,delo,10.70303071,15.40453165,20.36350454,bulloides,NaN,https://doi.org/10.1029/2009GC002398
md99-2339,35.8855,-7.527833,1177,1.936904748,delo,12.60618494,16.85721156,20.96330343,bulloides,NaN,https://doi.org/10.1029/2009GC002398
md99-2339,35.8855,-7.527833,1177,1.796333341,delo,13.63732189,17.71995694,21.32208481,ruber,NaN,https://doi.org/10.1029/2009GC002398
md99-2339,35.8855,-7.527833,1177,2.1783871,delo,10.84066264,15.6494277,20.87364925,incompta,NaN,https://doi.org/10.1029/2009GC002398
md99-2341,36.389167,-7.065667,582,1.670476187,delo,13.17919778,17.99378781,22.52911966,bulloides,NaN,https://doi.org/10.1029/2009GC002398
md98-2161,-5.21,117.48,1185,-1.396972209,delo,23.86527137,27.45007045,31.46276394,ruber,NaN,https://doi.org/10.1038/s41598-018-24055-1
md98-2178,3.62,118.7,1984,-1.18742202,delo,23.1734892,26.92827381,30.92348859,ruber,NaN,https://doi.org/10.1038/s41598-018-24055-1
